PLAYER_ID,NAME,SEASON,Base,Total
91,Mauricio Pereyra,2022,1100000.00,1348000.00
92,Julian Gressel,2022,914000.00,969781.00
93,Alexandre Pato,2022,400000.00,400000.00
94,Pablo Ruiz,2022,450000.00,523500.00
95,Cristian Roldan,2022,860000.00,981542.00
96,Alejandro Bedoya,2022,900000.00,1110000.00
97,Gabriel Pereira,2022,555000.00,624500.00
98,Bongokuhle Hlongwane,2022,530000.00,580000.00
99,Efrain Álvarez,2022,600000.00,712167.00
100,Kai Wagner,2022,510000.00,581000.00
101,Brian White,2022,456000.00,456000.00
102,Brandon Bye,2022,325000.00,343813.00
103,Fredy Montero,2022,110000.00,110000.00
104,Sergio Santos,2022,850000.00,918500.00
105,Lassi Lappalainen,2022,510000.00,540000.00
106,Júnior Urso,2022,750000.00,780000.00
107,Maikel Chang,2022,98261.00,98261.00
108,Robert Taylor,2022,252000.00,278900.00
109,Héber,2022,825000.00,914000.00
110,Thiago Andrade,2022,180000.00,199600.00
111,Cristian Cásseres Jr,2022,230000.00,274000.00
112,Jonathan Osorio,2022,1000000.00,1026250.00
113,Ben Bender,2022,65500.00,83000.00
114,Lorenzo Insigne,2022,14000000.00,14000000.00
115,Thorleifur Úlfarsson,2022,65500.00,77699.00
116,Álvaro Barreal,2022,350000.00,350000.00
117,Ethan Finlay,2022,350000.00,350000.00
118,Samuel Grandsir,2022,900000.00,988427.00
119,Franco Jara,2022,2540000.00,3227000.00
120,Andrew Gutman,2022,300000.00,331250.00
121,Kellyn Acosta,2022,1100000.00,1215000.00
122,Omir Fernandez,2022,140000.00,155000.00
123,Miguel Berry,2022,120000.00,120000.00
124,Luquinhas,2022,1050000.00,1173120.00
125,Joaquín Torres,2022,230000.00,279800.00
126,Cristian Dájome,2022,750000.00,815625.00
127,Victor Wanyama,2022,2400000.00,3091670.00
128,Brian Gutierrez,2022,104000.00,105900.00
129,Tom Barlow,2022,175000.00,188151.00
130,Douglas Costa,2022,3000000.00,4508330.00
131,Sebastian Lletget,2022,900000.00,1023750.00
132,Orrin McKinze Gaines II,2022,84000.00,86750.00
133,Walker Zimmerman,2022,2088240.00,2345210.00
134,Cade Cowell,2022,545455.00,635364.00
135,Felipe Hernandez,2022,85444.00,119153.00
136,Michael Estrada,2022,300000.00,425700.00
137,Jáder Obrian,2022,382500.00,467100.00
138,Jean Mota,2022,700000.00,805000.00
139,Dom Dwyer,2022,84000.00,84000.00
140,Teal Bunbury,2022,400000.00,444167.00
141,Corey Baird,2022,440000.00,471031.00
142,Adam Buksa,2022,1000000.00,1106250.00
143,Brian Rodríguez,2022,805000.00,1144800.00
144,Andre Shinyashiki,2022,140000.00,150000.00
145,Alex Muyl,2022,325000.00,331562.00
146,Diego Palacios,2022,486000.00,510000.00
147,Luis Díaz,2022,375000.00,408900.00
148,Adalberto Carrasquilla,2022,418908.00,469132.00
149,Denis Bouanga,2022,2083330.00,2083330.00
150,Mark-Anthony Kaye,2022,700000.00,700000.00
151,Benjamin Kikanovic,2022,85444.00,91219.00
152,Cristhian Paredes,2022,252000.00,350000.00
153,Alexander Callens,2022,750000.00,814000.00
154,Rayan Raveloson,2022,780000.00,855025.00
155,Dominique Badji,2022,500000.00,555000.00
156,Kamil Jozwiak,2022,900000.00,1017000.00
157,Ayo Akinola,2022,600000.00,671875.00
158,Julian Araujo,2022,575000.00,678750.00
159,Memo Rodríguez,2022,285000.00,310935.00
160,Riqui Puig,2022,1612500.00,1695000.00
161,Bobby Wood,2022,925000.00,1018160.00
162,Julio Cascante,2022,310000.00,337500.00
163,Roger Espinoza,2022,300000.00,300000.00
164,John Tolkin,2022,100000.00,105000.00
165,Chris Durkin,2022,400000.00,445000.00
166,Albert Rusnák,2022,1800000.00,1871670.00
167,Andrew Brody,2022,190000.00,215678.00
168,Emmanuel Boateng,2022,225000.00,225000.00
169,DeJuan Jones,2022,350000.00,370000.00
170,Christian Benteke,2022,4000000.00,4182780.00
171,Víctor Vázquez,2022,440000.00,440000.00
172,Bryce Duke,2022,122000.00,122000.00
173,Dax McCarty,2022,475000.00,517500.00
174,Alistair Johnston,2022,400000.00,445625.00
175,Ryan Hollingshead,2022,393750.00,393750.00
176,Benji Michel,2022,115000.00,121303.00
177,Pedro Vite,2022,556000.00,609997.00
178,Kamal Miller,2022,300000.00,345000.00
179,Yordy Reyna,2022,797500.00,797500.00
180,Pedro Santos,2022,625000.00,687500.00
181,Bill Tuiloma,2022,285000.00,304450.00
182,Yaw Yeboah,2022,600000.00,663750.00
183,Deandre Kerr,2022,65500.00,70819.00
184,Latif Blessing,2022,400000.00,416667.00
185,Dave Romney,2022,475000.00,475000.00
186,Cameron Duke,2022,90000.00,93000.00
187,Bryan Acosta,2022,650000.00,706667.00
188,Rafael Czichos,2022,1300000.00,1336670.00
189,Marvin Loría,2022,125000.00,164375.00
190,Michael Bradley,2022,1500000.00,1500000.00
191,Tsiki Ntsabeleng,2022,65500.00,65500.00
192,Emerson Rodríguez,2022,315000.00,350500.00
193,Déiber Caicedo,2022,300000.00,331125.00
194,Matko Miljevic,2022,545455.00,593364.00
195,Boris Sekulic,2022,596000.00,668900.00
196,Tommy McNamara,2022,240000.00,240000.00
197,Lucas Esteves,2022,373032.00,426092.00
198,Tesho Akindele,2022,325000.00,340000.00
199,Daniel Lovitz,2022,498750.00,498750.00
200,Joel Waterman,2022,125000.00,133909.00
201,Ruan,2022,360000.00,360000.00
202,Aaron Herrera,2022,700000.00,795220.00
203,Darlington Nagbe,2022,1760000.00,1760000.00
204,Erik Thommy,2022,1200000.00,1306250.00
205,Aaron Long,2022,1050000.00,1080000.00
206,Christian Fuchs,2022,375000.00,375000.00
207,Paul Marie,2022,145000.00,156375.00
208,Raheem Edwards,2022,275000.00,307500.00
209,Remi Walter,2022,800000.00,800000.00
210,Paxton Pomykal,2022,700000.00,700000.00
211,Eryk Williamson,2022,550000.00,550000.00
212,Jack Elliott,2022,700000.00,793750.00
213,Mason Toye,2022,500000.00,558000.00
214,Alex Roldan,2022,200000.00,232500.00
215,Nigel Robertha,2022,550000.00,622406.00
216,Nick Hagglund,2022,84000.00,84000.00
217,Max,2022,212000.00,293360.00
218,Danny Musovski,2022,93988.00,93988.00
219,Nick Lima,2022,350000.00,350000.00
220,João Moutinho,2022,220000.00,263000.00
221,Jordy Alcívar,2022,235000.00,325600.00
222,Ryan Raposo,2022,100000.00,114000.00
223,Brandon Servania,2022,400000.00,455833.00
224,Mark Delgado,2022,650000.00,726250.00
225,Will Bruin,2022,260000.00,260000.00
226,DeAndre Yedlin,2022,800000.00,848750.00
227,Malte Amundsen,2022,270000.00,308700.00
228,Steven Moreira,2022,550000.00,632708.00
229,Khiry Shelton,2022,350000.00,350000.00
230,Lalas Abubakar,2022,235000.00,272125.00
231,Cameron Harper,2022,225000.00,276250.00
232,Gareth Bale,2022,1600000.00,2386670.00
233,Marinos Tzionis,2022,612500.00,612500.00
234,Olivier Mbaizo,2022,300000.00,367343.00
235,Jayden Nelson,2022,130000.00,136586.00
236,Jackson Yueill,2022,700000.00,736875.00
237,Ismael Koné,2022,65500.00,68125.00
238,Caleb Wiley,2022,65500.00,67100.00
239,Indiana Vassilev,2022,84000.00,134000.00
240,Zachary Brault-Guillard,2022,275000.00,319375.00
241,Marco Farfan,2022,225000.00,225000.00
242,Jacob Shaffelburg,2022,130000.00,136500.00
243,Steve Birnbaum,2022,750000.00,762500.00
244,Justen Glad,2022,675000.00,735031.00
245,Anderson Julio,2022,750000.00,820000.00
246,Jan Gregus,2022,600000.00,655000.00
247,Sean Nealis,2022,175000.00,196875.00
248,Teenage Hadebe,2022,1014000.00,1179180.00
249,Keaton Parks,2022,500000.00,500000.00
250,Giacomo Vrioni,2022,1500000.00,1747500.00
251,Keegan Rosenberry,2022,400000.00,400000.00
252,Gastón Brugman,2022,1200000.00,1409000.00
253,Alvas Powell,2022,150000.00,167000.00
254,Sam Nicholson,2022,300000.00,335313.00
255,Edison Flores,2022,1600000.00,1733000.00
256,Ilie Sánchez,2022,1150000.00,1150000.00
257,Moussa Djitté,2022,550000.00,550000.00
258,Mauricio Pineda,2022,225000.00,248875.00
259,Rubio Rubín,2022,510000.00,582937.00
260,Dylan Borrero,2022,550000.00,613962.00
261,Leo Chú,2022,550000.00,550000.00
262,Gastón Giménez,2022,2060000.00,2360670.00
263,Stanislav Ivanov,2022,300000.00,359000.00
264,Tommy Thompson,2022,280000.00,280000.00
265,Nathan,2022,650000.00,691250.00
266,Yuya Kubo,2022,1091000.00,1206750.00
267,Danny Hoesen,2022,650000.00,716667.00
268,Claudio Bravo,2022,300000.00,323310.00
269,Alan Franco,2022,540000.00,667500.00
270,Damion Lowe,2022,225000.00,268333.00
271,Felipe,2022,84000.00,84000.00
272,Juan José Purata,2022,400000.00,483500.00
273,Nouhou Tolo,2022,300000.00,344274.00
274,Luke Haakenson,2022,84000.00,84000.00
275,Christian Ortíz,2022,300000.00,300000.00
276,Brandt Bronico,2022,125000.00,134330.00
277,Luca Petrasso,2022,65500.00,70012.00
278,Mathieu Choinière,2022,125000.00,134238.00
279,Jesús David Murillo,2022,450000.00,509500.00
280,Jackson Hopkins,2022,65500.00,65833.00
281,Abu Danladi,2022,135000.00,142125.00
282,Leon Flach,2022,250000.00,263750.00
283,Daniel Pereira Gil,2022,84000.00,102258.00
285,Júnior Moreno,2022,325000.00,373750.00
286,Calvin Harris,2022,85444.00,100444.00
287,Federico Navarro,2022,200004.00,277504.00
288,Andres Jasson,2022,100000.00,117144.00
289,Tristan Blackmon,2022,350000.00,401208.00
290,Ben Sweat,2022,200000.00,200000.00
291,Miguel Ángel Navarro,2022,200000.00,247000.00
292,Kosi Thompson,2022,65500.00,70760.00
293,Dru Yearwood,2022,500000.00,568750.00
294,Jack McGlynn,2022,77500.00,91400.00
295,Marcelo Silva,2022,600000.00,646667.00
296,Brad Smith,2022,550000.00,591250.00
297,Sacha Kljestan,2022,84000.00,84000.00
298,Zac McGraw,2022,84000.00,84000.00
299,Graham Zusi,2022,450000.00,450000.00
300,Fabian Herbers,2022,260000.00,281250.00
301,Mender García,2022,300000.00,322313.00
302,Felipe Gutiérrez,2022,552000.00,569250.00
303,Gregore,2022,700000.00,801000.00
304,Elias Manoel,2022,360000.00,374800.00
305,Adam Lundkvist,2022,325000.00,372500.00
306,Jonathan Mensah,2022,1000000.00,1140670.00
307,Sergio Ruiz,2022,550000.00,613000.00
308,Owen Wolff,2022,65500.00,78553.00
309,Tosaint Ricketts,2022,84000.00,84000.00
310,Frankie Amaya,2022,325000.00,381406.00
311,Andreu Fontàs,2022,1125000.00,1125000.00
312,Diego Chara,2022,675000.00,683333.00
313,Matt Polster,2022,325000.00,353437.00
314,Paxten Aaronson,2022,107500.00,111500.00
315,D.J. Taylor,2022,85444.00,85444.00
316,James Igbekeme,2022,315000.00,408281.00
317,Santiago Sosa,2022,525000.00,643100.00
318,Ema Twumasi,2022,290000.00,336900.00
319,Derrick Williams,2022,750000.00,821458.00
320,Collen Warner,2022,84000.00,84000.00
321,Mamadou Fall,2022,106000.00,118750.00
322,Carlos Terán,2022,200000.00,255440.00
323,Jack Price,2022,662500.00,725000.00
324,Erik Hurtado,2022,84000.00,84000.00
325,Richie Laryea,2022,1170400.00,1276740.00
326,Nanu,2022,600000.00,668750.00
327,Francisco Calvo,2022,866087.00,925937.00
328,Tayvon Gray,2022,125000.00,144788.00
329,Jozy Altidore,2022,3706140.00,4264960.00
330,Jasper Löeffelsend,2022,84000.00,84000.00
331,Matt Hedges,2022,900000.00,900000.00
332,Iván Angulo,2022,348000.00,380660.00
333,Christopher McVey,2022,199992.00,224292.00
334,Nathan Harriel,2022,90000.00,107500.00
335,Kerwin Calderón Vargas,2022,350000.00,392167.00
336,Samuel Piette,2022,400000.00,429750.00
337,Zan Kolmanic,2022,300000.00,300000.00
338,Javain Brown,2022,84000.00,97481.00
339,Alfredo Morales,2022,600000.00,662250.00
340,Arnór Ingvi Traustason,2022,400000.00,438405.00
341,Griffin Dorsey,2022,125000.00,144000.00
342,Amar Sejdic,2022,85444.00,85444.00
343,Justin Rennicks,2022,110000.00,120000.00
344,Raymon Gaddis,2022,230000.00,230000.00
345,Caden Clark,2022,148800.00,331850.00
346,Haris Medunjanin,2022,225000.00,248750.00
347,Danny Wilson,2022,330000.00,354750.00
348,Ashley Fletcher,2022,1350000.00,1569750.00
349,Damir Kreilach,2022,1762570.00,1762570.00
350,Jon Gallagher,2022,155000.00,155000.00
351,Tyler Pasher,2022,157500.00,165381.00
352,Domenico Criscito,2022,1200000.00,1510000.00
353,Jairo Torres,2022,849996.00,1219330.00
354,Facundo Quignón,2022,786000.00,840627.00
355,Nicholas Markanich,2022,65500.00,65500.00
356,Jake Mulraney,2022,301600.00,338777.00
357,Aiden McFadden,2022,65500.00,65500.00
358,Jaylin Lindsey,2022,200000.00,235625.00
359,Joseph Mora,2022,200000.00,200000.00
360,Joseph Rosales,2022,65500.00,65500.00
361,Héctor Jiménez,2022,200000.00,200000.00
362,Russell Canouse,2022,515000.00,515000.00
363,Wyatt Omsberg,2022,140000.00,157000.00
364,Dylan Nealis,2022,175000.00,200000.00
365,Ruben Gabrielsen,2022,950000.00,950000.00
366,Nacho Gil,2022,100000.00,100000.00
367,Yeimar Gómez Andrade,2022,650004.00,719092.00
368,Damian Rivera,2022,84000.00,84000.00
369,Franco Ibarra,2022,450000.00,520000.00
370,Robbie Robinson,2022,140000.00,185000.00
371,Ranko Veselinovic,2022,405000.00,490500.00
372,Héctor Herrera,2022,4750000.00,5246880.00
373,Brent Kallman,2022,160000.00,168000.00
374,Matheus Rossetto,2022,550000.00,662500.00
375,Auston Trusty,2022,718000.00,890292.00
376,Jack Maher,2022,130000.00,164000.00
377,Michael Boxall,2022,602210.00,655307.00
378,Alan Steven Franco,2022,480000.00,538300.00
379,Franco Escobar,2022,550008.00,550008.00
380,Hassani Dotson,2022,400000.00,457500.00
381,Kervin Arriaga,2022,84000.00,103667.00
382,Obinna Nwobodo,2022,900000.00,1028100.00
383,Derrick Jones,2022,185000.00,207969.00
384,George Campbell,2022,98000.00,98000.00
385,Quinn Sullivan,2022,100000.00,103500.00
386,Guzmán Corujo,2022,600000.00,633500.00
387,Martín Rodríguez,2022,456000.00,597200.00
388,John Nelson,2022,65500.00,73500.00
389,Jakob Glesnes,2022,675000.00,739063.00
390,Artur,2022,564000.00,615633.00
391,Edwin Mosquera,2022,300000.00,337000.00
392,Sebastian Berhalter,2022,100000.00,137250.00
393,Tyler Blackett,2022,840000.00,840000.00
394,Jimmy Medranda,2022,200000.00,210000.00
395,Cecilio Domínguez,2022,1530000.00,1736000.00
396,Ronald Matarrita,2022,750000.00,806875.00
397,Ifunanyachi Achara,2022,84000.00,84000.00
398,Geoff Cameron,2022,387000.00,469000.00
399,Anton Tinnerholm,2022,750000.00,800000.00
400,Nicolás Acevedo,2022,200000.00,254800.00
401,Tim Parker,2022,1000000.00,1037500.00
402,Eric Miller,2022,168000.00,168000.00
403,Allan Cruz,2022,1140000.00,1254000.00
404,Russell Teibert,2022,400000.00,449375.00
405,Ravel Morrison,2022,850000.00,917844.00
406,José Andrés Martínez,2022,250000.00,276250.00
407,José Van Rankin,2022,85000.00,85000.00
408,Daniel Steres,2022,450000.00,468750.00
409,Noble Okello,2022,115000.00,126815.00
410,Shaq Moore,2022,700000.00,779400.00
411,Cristián Gutiérrez,2022,250000.00,267500.00
412,Victor Pálsson,2022,850000.00,863125.00
413,César Araujo,2022,180000.00,261000.00
414,Noel Buck,2022,65500.00,65500.00
415,Sega Coulibaly,2022,420000.00,457000.00
416,Jackson Ragen,2022,65500.00,65500.00
417,Darwin Cerén,2022,190000.00,240000.00
418,Thomas Edwards,2022,422481.00,422481.00
419,Nicolas Isimat-Mirin,2022,950000.00,1028120.00
420,Kelyn Rowe,2022,275000.00,275000.00
421,Aníbal Godoy,2022,800000.00,871250.00
422,Emiliano Rigoni,2022,1846150.00,2294150.00
423,Marcos López,2022,400000.00,440250.00
424,Kemar Lawrence,2022,400000.00,482500.00
425,Eric Remedi,2022,450000.00,450000.00
426,Rodrigo Schlegel,2022,200000.00,200000.00
427,Aidan Morris,2022,170000.00,172000.00
428,Alan Benítez,2022,380000.00,437250.00
429,Jacen Russel-Rowe,2022,65500.00,72866.00
430,Andrés Perea,2022,240000.00,248500.00
431,Robin Jansson,2022,525000.00,581250.00
432,Nnamdi Chinonso Offor,2022,159996.00,209396.00
433,Zeca,2022,218182.00,259015.00
434,Sean Davis,2022,637500.00,637500.00
435,Nikola Vujnovic,2022,428580.00,481705.00
436,Jonathan Bornstein,2022,300000.00,330000.00
437,Matt Miazga,2022,1464000.00,1464000.00
438,Harrison Afful,2022,300000.00,332500.00
439,Tanner Beason,2022,200000.00,200000.00
440,Jhon Espinoza,2022,216000.00,242500.00
441,Felipe Mora,2022,875000.00,955000.00
442,Ralph Priso-Mbongue,2022,85444.00,89195.00
443,Wilfrid Kaptoum,2022,525000.00,582500.00
444,Andy Najar,2022,375000.00,375000.00
445,Tate Schmitt,2022,92500.00,92500.00
446,Christopher Gloster,2022,228000.00,238000.00
447,Sofiane Djeffal,2022,65500.00,65500.00
448,Kyle Smith,2022,128580.00,141244.00
449,Kimarni Smith,2022,85444.00,85444.00
450,Aké Arnaud Loba,2022,1250000.00,1491480.00
451,Milos Degenek,2022,715000.00,812000.00
452,Danny Leyva,2022,110000.00,129423.00
453,Ethan Zubak,2022,116000.00,130000.00
454,David Ayala,2022,275000.00,395000.00
455,Donovan Pines,2022,150000.00,152000.00
456,Darren Yapi,2022,65500.00,76333.00
457,Xavier Arreaga,2022,700000.00,700000.00
458,Gabriele Corbo,2022,120192.00,120192.00
459,Sami Guediri,2022,84000.00,84000.00
460,Johan Kappelhof,2022,260000.00,287000.00
461,Rudy Camacho,2022,500000.00,554000.00
462,Dario Zuparic,2022,750000.00,766667.00
463,Wil Trapp,2022,784875.00,784875.00
464,Lukas MacNaughton,2022,84000.00,86100.00
465,Victor Ulloa,2022,250000.00,250000.00
466,Ryan Sailor,2022,65500.00,65500.00
467,Luis Martins,2022,300000.00,329000.00
468,Arquimides Ordonez,2022,65500.00,69037.00
469,Logan Ndenbe,2022,350000.00,396125.00
470,Emerson Hyndman,2022,657143.00,657143.00
471,Taylor Washington,2022,93989.00,107570.00
472,Bakaye Dibassy,2022,650000.00,743125.00
473,Kieran Gibbs,2022,370000.00,378167.00
474,Jonathan Bell,2022,84000.00,84000.00
475,Matías Vera,2022,550000.00,622812.00
476,Shane O'Neill,2022,320000.00,358000.00
477,Daniel Edelman,2022,84000.00,91582.00
478,Thiago Martins,2022,1500000.00,1962000.00
479,Henry Kessler,2022,150000.00,170000.00
480,Maxime Chanot,2022,700000.00,700000.00
481,Niko Tsakiris,2022,65500.00,69667.00
482,Antônio Carlos,2022,900000.00,925000.00
483,Giorgio Chiellini,2022,1000000.00,1075000.00
484,Josh Williams,2022,325000.00,325000.00
485,Alexandru Matan,2022,425000.00,458250.00
486,Diego Luna,2022,84000.00,98380.00
487,Griffin Yow,2022,130000.00,136118.00
488,Steven Beitashour,2022,150000.00,172500.00
489,Jack Skahan,2022,84000.00,84000.00
490,Reed Baker-Whiting,2022,65500.00,85500.00
491,Marcus Godinho,2022,85444.00,88444.00
492,Uri Rosell,2022,475000.00,475000.00
493,Ismael Tajouri-Shradi,2022,606375.00,647860.00
494,Edwin Cerrillo,2022,130000.00,145000.00
495,Obed Vargas,2022,65500.00,74531.00
496,Andrew Farrell,2022,425000.00,443750.00
497,Daniel Aguirre,2022,66724.00,66724.00
498,Maciel,2022,69902.00,69902.00
499,Niko Hansen,2022,200400.00,219400.00
500,Kyle Duncan,2022,268212.00,293610.00
501,Carlos Salcedo,2022,2200000.00,2351000.00
502,Jake Nerwinski,2022,265000.00,280000.00
503,Alex De John,2022,85444.00,85444.00
504,Quinn McNeill,2022,65500.00,65500.00
505,Rida Zouhir,2022,84000.00,92431.00
506,Jahkeele Marshall-Rutty,2022,130000.00,136842.00
508,Nkosi Burgess,2022,197950.00,197950.00
509,Ahmed Hamdi,2022,475000.00,572500.00
510,Chris Odoi-Atsem,2022,140000.00,151000.00
511,João Paulo,2022,1200000.00,1283330.00
512,Erik Holt,2022,125000.00,125000.00
513,Adrien Hunou,2022,2450000.00,2687700.00
514,Jordan Perruzza,2022,84000.00,86500.00
515,Jhegson Méndez,2022,600000.00,636750.00
516,Bode Davis,2022,84000.00,88294.00
517,Joevin Jones,2022,360000.00,458100.00
518,Javier López,2022,860000.00,860000.00
519,Kevin Molino,2022,700348.00,700348.00
520,Sam Junqua,2022,89513.00,89513.00
521,Justin Haak,2022,85444.00,85444.00
522,Jonathan González,2022,240000.00,245000.00
523,Jojea Kwizera,2022,65500.00,65500.00
524,Adrián Cubas,2022,900000.00,900000.00
525,José Antonio Martínez,2022,650000.00,723000.00
526,Nicholas DePuy,2022,231000.00,231000.00
527,Jonathan Menéndez,2022,500000.00,602813.00
528,Ian Murphy,2022,65500.00,67750.00
529,Anthony Markanich,2022,65500.00,65500.00
530,Nuno Santos,2022,500000.00,561387.00
531,Adam Armour,2022,65500.00,65500.00
532,Alex Monis,2022,84000.00,85900.00
533,Christian Makoun,2022,200000.00,200000.00
534,Zorhan Ludovic Bassong,2022,125000.00,137500.00
535,Zach Ryan,2022,65500.00,65500.00
536,Dylan Teves,2022,65500.00,65500.00
537,Nicholas Gioacchini,2022,350004.00,369287.00
538,Roberto Avila,2022,65500.00,65500.00
539,Shea Salinas,2022,280000.00,280000.00
540,Alessandro Schöpf,2022,800000.00,892500.00
541,Justin Rasmussen,2022,65500.00,65500.00
542,Ibrahim Sunusi,2022,200000.00,291250.00
543,Scott Caldwell,2022,200000.00,205000.00
544,Serge Ngoma,2022,65500.00,85451.00
545,Joshua Atencio,2022,84000.00,88557.00
546,Sebastien Ibeagha,2022,225000.00,252125.00
547,Nelson Quiñones,2022,150996.00,171890.00
548,Omar González,2022,425000.00,450000.00
549,Ousseni Bouda,2022,84000.00,96500.00
550,Larrys Mabiala,2022,450000.00,460000.00
551,Francisco Ginella,2022,450000.00,572250.00
552,Tyler Wolff,2022,110000.00,114500.00
553,Andrés Reyes,2022,425000.00,469375.00
554,William Sands,2022,84000.00,90250.00
555,Ronald Hernández,2022,300000.00,300000.00
556,Bryan Oviedo,2022,274800.00,320960.00
557,Ethan Dobbelaere,2022,89716.00,103716.00
558,Drew Skundrich,2022,89513.00,89513.00
559,Leonard Owusu,2022,350000.00,401250.00
560,Erik Godoy,2022,550000.00,550000.00
561,Stuart Findlay,2022,450000.00,450000.00
562,Gaoussou Samake,2022,84000.00,84000.00
563,Kayden Pierre,2022,65500.00,70600.00
564,Judson,2022,420000.00,425000.00
565,Kortne Ford,2022,150000.00,151667.00
566,Edison Azcona,2022,65500.00,65500.00
567,Rodney Redes,2022,412500.00,412500.00
568,Michael Baldisimo,2022,107415.00,109292.00
569,Cristian Tello,2022,1333330.00,1725070.00
570,Nicolás Mezquida,2022,84000.00,84000.00
571,Jackson Conway,2022,84000.00,84000.00
572,Chris Donovan,2022,65500.00,65500.00
573,Isaac Atanga,2022,350000.00,364000.00
574,Corentin Jean,2022,720000.00,788400.00
